"Time","flow"
2024-09-18 07:02:45,3.88
2024-09-18 06:47:45,3.80
2024-09-18 06:32:45,3.00
2024-09-18 06:17:45,2.76
2024-09-18 06:02:45,1.20
2024-09-18 05:47:45,0.92
2024-09-18 05:32:45,0.84
2024-09-18 05:17:45,1.00
2024-09-18 05:02:45,0.72
2024-09-18 04:47:45,0.80
2024-09-18 04:32:45,0.68
2024-09-18 04:17:45,0.76
2024-09-18 04:02:45,0.76
2024-09-18 03:47:45,0.64
2024-09-18 03:32:45,0.80
2024-09-18 03:17:54,0.84
2024-09-18 11:03:25,6.36
2024-09-18 10:48:25,5.36
2024-09-18 10:33:25,4.36
2024-09-18 10:18:26,4.56
2024-09-18 10:03:26,6.56
2024-09-18 09:48:26,6.16
2024-09-18 09:33:26,5.48
2024-09-18 09:18:26,6.80
2024-09-18 09:03:26,4.80
2024-09-18 08:48:26,5.40
2024-09-18 08:33:26,7.64
2024-09-18 08:18:26,6.12
2024-09-18 08:03:26,5.84
2024-09-18 07:48:26,4.88
2024-09-18 07:33:26,4.92
2024-09-18 07:18:34,4.56
2024-09-18 19:04:45,6.40
2024-09-18 18:49:45,6.68
2024-09-18 18:34:45,5.48
2024-09-18 18:19:45,4.92
2024-09-18 18:04:45,5.76
2024-09-18 17:49:45,5.28
2024-09-18 17:34:45,4.84
2024-09-18 17:19:45,3.92
2024-09-18 17:04:45,5.12
2024-09-18 16:49:45,5.12
2024-09-18 16:34:45,5.08
2024-09-18 16:19:45,5.64
2024-09-18 16:04:45,6.12
2024-09-18 15:49:45,4.48
2024-09-18 15:34:45,5.00
2024-09-18 15:19:53,5.60
2024-09-18 15:04:05,4.24
2024-09-18 14:49:05,5.76
2024-09-18 14:34:05,5.64
2024-09-18 14:19:05,6.04
2024-09-18 14:04:05,5.40
2024-09-18 13:49:05,5.08
2024-09-18 13:34:05,4.60
2024-09-18 13:19:05,5.52
2024-09-18 13:04:05,4.80
2024-09-18 12:49:05,4.96
2024-09-18 12:34:05,5.92
2024-09-18 12:19:05,6.12
2024-09-18 12:04:05,6.24
2024-09-18 11:49:05,6.72
2024-09-18 11:34:05,8.16
2024-09-18 11:19:08,7.76
2024-09-19 03:06:05,0.68
2024-09-19 02:51:05,3.80
2024-09-19 02:36:05,4.88
2024-09-19 02:21:05,4.60
2024-09-19 02:06:05,1.88
2024-09-19 01:51:05,0.72
2024-09-19 01:36:05,0.60
2024-09-19 01:21:05,0.84
2024-09-19 01:06:05,1.08
2024-09-19 00:51:05,1.20
2024-09-19 00:36:05,0.92
2024-09-19 00:21:05,1.52
2024-09-19 00:06:05,3.76
2024-09-18 23:51:05,3.08
2024-09-18 23:36:05,2.96
2024-09-18 23:21:14,4.32
2024-09-18 23:05:25,4.92
2024-09-18 22:50:25,5.60
2024-09-18 22:35:25,4.52
2024-09-18 22:20:25,5.00
2024-09-18 22:05:25,4.36
2024-09-18 21:50:25,3.84
2024-09-18 21:35:25,4.52
2024-09-18 21:20:25,6.20
2024-09-18 21:05:25,6.72
2024-09-18 20:50:25,5.36
2024-09-18 20:35:25,6.44
2024-09-18 20:20:25,5.60
2024-09-18 20:05:25,5.40
2024-09-18 19:50:25,5.84
2024-09-18 19:35:25,6.00
2024-09-18 19:20:33,6.24
2024-09-19 07:07:05,4.80
2024-09-19 06:52:05,4.40
2024-09-19 06:37:05,3.48
2024-09-19 06:22:05,3.28
2024-09-19 06:07:05,1.24
2024-09-19 05:52:05,0.96
2024-09-19 05:37:05,0.92
2024-09-19 05:22:05,0.80
2024-09-19 05:07:05,0.92
2024-09-19 04:52:05,0.68
2024-09-19 04:37:05,0.72
2024-09-19 04:22:05,0.68
2024-09-19 04:07:05,0.76
2024-09-19 03:52:05,0.60
2024-09-19 03:37:05,0.64
2024-09-19 03:22:06,0.72
2024-09-19 11:07:35,6.80
2024-09-19 10:52:35,8.08
2024-09-19 10:37:35,7.04
2024-09-19 10:22:35,5.88
2024-09-19 10:07:35,6.08
2024-09-19 09:52:35,6.80
2024-09-19 09:37:35,6.32
2024-09-19 09:22:35,4.84
2024-09-19 09:07:35,5.28
2024-09-19 08:52:35,5.00
2024-09-19 08:37:35,5.12
2024-09-19 08:22:35,5.00
2024-09-19 08:07:35,5.00
2024-09-19 07:52:35,6.68
2024-09-19 07:37:35,8.44
2024-09-19 07:22:43,4.92
2024-09-19 15:08:15,3.44
2024-09-19 14:53:15,3.40
2024-09-19 14:38:15,3.88
2024-09-19 14:23:15,3.52
2024-09-19 14:08:15,3.72
2024-09-19 13:53:15,4.04
2024-09-19 13:38:15,4.64
2024-09-19 13:23:15,4.00
2024-09-19 13:08:15,4.88
2024-09-19 12:53:15,9.00
2024-09-19 12:38:15,7.52
2024-09-19 12:23:15,6.76
2024-09-19 12:08:15,7.28
2024-09-19 11:53:15,7.76
2024-09-19 11:38:15,7.20
2024-09-19 11:23:23,6.60
2024-09-19 19:09:15,5.92
2024-09-19 18:54:15,4.68
2024-09-19 18:39:15,5.32
2024-09-19 18:24:15,6.28
2024-09-19 18:09:15,5.04
2024-09-19 17:54:15,8.04
2024-09-19 17:39:15,6.20
2024-09-19 17:24:15,4.96
2024-09-19 17:09:15,5.68
2024-09-19 16:54:15,6.72
2024-09-19 16:39:15,5.80
2024-09-19 16:24:15,5.16
2024-09-19 16:09:15,3.84
2024-09-19 15:54:15,3.76
2024-09-19 15:39:15,4.64
2024-09-19 15:24:16,3.40
2024-09-19 23:09:55,3.76
2024-09-19 22:54:55,4.16
2024-09-19 22:39:55,3.68
2024-09-19 22:24:55,3.84
2024-09-19 22:09:55,3.68
2024-09-19 21:54:55,3.64
2024-09-19 21:39:55,3.96
2024-09-19 21:24:55,4.12
2024-09-19 21:09:55,4.40
2024-09-19 20:54:55,3.44
2024-09-19 20:39:55,4.32
2024-09-19 20:24:55,4.92
2024-09-19 20:09:55,5.44
2024-09-19 19:54:55,5.20
2024-09-19 19:39:55,6.56
2024-09-19 19:24:58,7.04
2024-09-20 03:10:35,0.60
2024-09-20 02:55:35,2.32
2024-09-20 02:40:35,4.88
2024-09-20 02:25:35,4.20
2024-09-20 02:10:35,2.80
2024-09-20 01:55:35,0.76
2024-09-20 01:40:35,1.24
2024-09-20 01:25:35,0.88
2024-09-20 01:10:35,0.76
2024-09-20 00:55:35,0.76
2024-09-20 00:40:35,0.76
2024-09-20 00:25:35,0.72
2024-09-20 00:10:35,3.28
2024-09-19 23:55:35,2.96
2024-09-19 23:40:35,3.00
2024-09-19 23:25:44,4.04
2024-09-20 07:11:25,5.08
2024-09-20 06:56:25,3.32
2024-09-20 06:41:25,3.64
2024-09-20 06:26:25,3.04
2024-09-20 06:11:25,1.56
2024-09-20 05:56:25,0.80
2024-09-20 05:41:25,0.72
2024-09-20 05:26:25,0.88
2024-09-20 05:11:25,0.60
2024-09-20 04:56:25,0.64
2024-09-20 04:41:25,0.40
2024-09-20 04:26:25,0.52
2024-09-20 04:11:25,0.56
2024-09-20 03:56:25,0.48
2024-09-20 03:41:25,0.48
2024-09-20 03:26:25,0.72
2024-09-20 11:11:55,4.08
2024-09-20 10:56:55,4.64
2024-09-20 10:41:55,4.96
2024-09-20 10:26:55,5.72
2024-09-20 10:11:55,6.08
2024-09-20 09:56:55,5.28
2024-09-20 09:41:55,4.20
2024-09-20 09:26:55,5.76
2024-09-20 09:11:55,5.72
2024-09-20 08:56:55,5.80
2024-09-20 08:41:55,5.32
2024-09-20 08:26:55,5.28
2024-09-20 08:11:55,6.12
2024-09-20 07:56:55,4.68
2024-09-20 07:41:55,4.96
2024-09-20 07:27:03,7.88
2024-09-20 19:13:15,4.88
2024-09-20 18:58:15,5.48
2024-09-20 18:43:15,7.12
2024-09-20 18:28:15,6.40
2024-09-20 18:13:15,5.64
2024-09-20 17:58:15,4.64
2024-09-20 17:43:15,3.72
2024-09-20 17:28:15,3.40
2024-09-20 17:13:15,3.92
2024-09-20 16:58:15,5.88
2024-09-20 16:43:15,4.04
2024-09-20 16:28:15,3.88
2024-09-20 16:13:15,3.72
2024-09-20 15:58:15,5.40
2024-09-20 15:43:15,3.96
2024-09-20 15:28:23,5.04
2024-09-20 15:12:35,5.00
2024-09-20 14:57:35,4.00
2024-09-20 14:42:35,4.88
2024-09-20 14:27:35,4.84
2024-09-20 14:12:35,5.76
2024-09-20 13:57:35,5.20
2024-09-20 13:42:35,4.00
2024-09-20 13:27:35,4.56
2024-09-20 13:12:35,4.64
2024-09-20 12:57:35,5.48
2024-09-20 12:42:35,8.00
2024-09-20 12:27:35,5.60
2024-09-20 12:12:35,5.68
2024-09-20 11:57:35,4.32
2024-09-20 11:42:35,4.72
2024-09-20 11:27:43,5.68
2024-09-21 03:14:34,0.44
2024-09-21 02:59:34,0.96
2024-09-21 02:44:34,4.92
2024-09-21 02:29:34,4.60
2024-09-21 02:14:34,3.96
2024-09-21 01:59:34,0.56
2024-09-21 01:44:34,0.60
2024-09-21 01:29:34,0.48
2024-09-20 23:14:05,3.28
2024-09-20 22:59:05,3.24
2024-09-20 22:44:05,4.32
2024-09-20 22:29:05,5.12
2024-09-20 22:14:05,3.72
2024-09-20 21:59:05,3.28
2024-09-20 21:44:05,3.36
2024-09-20 21:29:05,3.64
2024-09-20 21:14:05,3.36
2024-09-20 20:59:05,3.76
2024-09-20 20:44:05,4.28
2024-09-20 20:29:05,6.08
2024-09-20 20:14:05,6.64
2024-09-20 19:59:05,5.60
2024-09-20 19:44:05,5.20
2024-09-20 19:29:06,6.40
2024-09-21 01:14:34,0.44
2024-09-21 00:59:34,0.56
2024-09-21 00:44:34,0.76
2024-09-21 00:29:34,0.56
2024-09-21 00:14:34,1.52
2024-09-20 23:59:34,2.92
2024-09-20 23:44:34,2.80
2024-09-20 23:29:41,3.32
2024-09-21 07:15:14,3.28
2024-09-21 07:00:14,3.16
2024-09-21 06:45:14,2.64
2024-09-21 06:30:14,2.36
2024-09-21 06:15:14,1.88
2024-09-21 06:00:14,0.60
2024-09-21 05:45:14,0.60
2024-09-21 05:30:14,0.40
2024-09-21 05:15:14,0.56
2024-09-21 05:00:14,0.52
2024-09-21 04:45:14,0.48
2024-09-21 04:30:14,0.48
2024-09-21 04:15:14,0.44
2024-09-21 04:00:14,0.44
2024-09-21 03:45:14,0.44
2024-09-21 03:30:22,0.52
2024-09-21 11:15:55,7.88
2024-09-21 11:00:55,6.96
2024-09-21 10:45:55,7.00
2024-09-21 10:30:55,8.00
2024-09-21 10:15:55,8.84
2024-09-21 10:00:55,7.88
2024-09-21 09:45:55,6.52
2024-09-21 09:30:55,5.44
2024-09-21 09:15:55,4.00
2024-09-21 09:00:55,4.56
2024-09-21 08:45:55,3.64
2024-09-21 08:30:55,4.08
2024-09-21 08:15:55,3.36
2024-09-21 08:00:55,3.56
2024-09-21 07:45:55,3.80
2024-09-21 07:31:04,3.84
2024-09-21 15:16:34,3.84
2024-09-21 15:01:34,4.24
2024-09-21 14:46:34,3.60
2024-09-21 14:31:34,3.56
2024-09-21 14:16:34,4.28
2024-09-21 14:01:34,4.00
2024-09-21 13:46:34,3.76
2024-09-21 13:31:34,4.80
2024-09-21 13:16:34,4.20
2024-09-21 13:01:34,4.56
2024-09-21 12:46:34,6.28
2024-09-21 12:31:34,5.60
2024-09-21 12:16:34,8.16
2024-09-21 12:01:34,8.80
2024-09-21 11:46:34,10.24
2024-09-21 11:31:43,9.80
2024-09-21 19:17:14,4.80
2024-09-21 19:02:14,5.28
2024-09-21 18:47:14,5.08
2024-09-21 18:32:14,4.20
2024-09-21 18:17:14,4.40
2024-09-21 18:02:14,4.96
2024-09-21 17:47:14,3.72
2024-09-21 17:32:14,3.32
2024-09-21 17:17:14,4.24
2024-09-21 17:02:14,4.88
2024-09-21 16:47:14,3.96
2024-09-21 16:32:14,3.60
2024-09-21 16:17:14,3.20
2024-09-21 16:02:14,3.92
2024-09-21 15:47:14,3.44
2024-09-21 15:32:23,3.52
2024-09-21 23:17:55,3.64
2024-09-21 23:02:55,3.44
2024-09-21 22:47:55,3.88
2024-09-21 22:32:55,3.48
2024-09-21 22:17:55,3.72
2024-09-21 22:02:55,4.08
2024-09-21 21:47:55,3.16
2024-09-21 21:32:55,3.68
2024-09-21 21:17:55,3.56
2024-09-21 21:02:55,4.56
2024-09-21 20:47:55,4.12
2024-09-21 20:32:55,3.76
2024-09-21 20:17:55,4.68
2024-09-21 20:02:55,3.56
2024-09-21 19:47:55,4.72
2024-09-21 19:33:03,4.12
2024-09-22 03:18:35,0.40
2024-09-22 03:03:35,0.56
2024-09-22 02:48:35,4.20
2024-09-22 02:33:35,4.56
2024-09-22 02:18:35,4.16
2024-09-22 02:03:35,1.16
2024-09-22 01:48:35,0.48
2024-09-22 01:33:35,0.72
2024-09-22 01:18:35,0.76
2024-09-22 01:03:35,0.92
2024-09-22 00:48:35,0.96
2024-09-22 00:33:35,1.00
2024-09-22 00:18:35,1.48
2024-09-22 00:03:35,3.28
2024-09-21 23:48:35,2.84
2024-09-21 23:33:43,3.52
2024-09-22 07:19:15,2.84
2024-09-22 07:04:15,2.60
2024-09-22 06:49:15,2.48
2024-09-22 06:34:15,2.52
2024-09-22 06:19:15,2.40
2024-09-22 06:04:15,0.76
2024-09-22 05:49:15,0.56
2024-09-22 05:34:15,0.56
2024-09-22 05:19:15,0.56
2024-09-22 05:04:15,1.08
2024-09-22 04:49:15,0.48
2024-09-22 04:34:15,0.48
2024-09-22 04:19:15,0.52
2024-09-22 04:04:15,0.44
2024-09-22 03:49:15,0.56
2024-09-22 03:34:23,0.60
2024-09-22 11:20:05,6.40
2024-09-22 11:05:05,6.68
2024-09-22 10:50:05,7.40
2024-09-22 10:35:05,5.32
2024-09-22 10:20:05,4.20
2024-09-22 10:05:05,4.72
2024-09-22 09:50:05,5.08
2024-09-22 09:35:05,3.84
2024-09-22 09:20:05,3.72
2024-09-22 09:05:05,3.40
2024-09-22 08:50:05,4.36
2024-09-22 08:35:05,6.20
2024-09-22 08:20:05,3.76
2024-09-22 08:05:05,3.08
2024-09-22 07:50:05,3.68
2024-09-22 07:35:05,2.72
2024-09-22 15:20:34,8.00
2024-09-22 15:05:34,4.92
2024-09-22 14:50:34,5.00
2024-09-22 14:35:34,4.52
2024-09-22 14:20:34,5.36
2024-09-22 14:05:34,4.60
2024-09-22 13:50:34,5.40
2024-09-22 13:35:34,6.48
2024-09-22 13:20:34,5.52
2024-09-22 13:05:34,5.32
2024-09-22 12:50:34,4.60
2024-09-22 12:35:34,5.12
2024-09-22 12:20:34,5.56
2024-09-22 12:05:34,6.64
2024-09-22 11:50:34,5.28
2024-09-22 11:35:43,7.28
2024-09-22 19:21:14,6.40
2024-09-22 19:06:14,6.64
2024-09-22 18:51:14,6.48
2024-09-22 18:36:14,5.52
2024-09-22 18:21:14,6.00
2024-09-22 18:06:14,7.60
2024-09-22 17:51:14,6.92
2024-09-22 17:36:14,4.48
2024-09-22 17:21:14,5.56
2024-09-22 17:06:14,4.56
2024-09-22 16:51:14,4.40
2024-09-22 16:36:14,4.24
2024-09-22 16:21:14,5.20
2024-09-22 16:06:14,5.56
2024-09-22 15:51:14,5.08
2024-09-22 15:36:23,7.08
2024-09-22 23:21:54,3.76
2024-09-22 23:06:54,3.28
2024-09-22 22:51:54,3.68
2024-09-22 22:36:54,3.44
2024-09-22 22:21:54,3.08
2024-09-22 22:06:54,3.48
2024-09-22 21:51:54,4.56
2024-09-22 21:36:54,3.28
2024-09-22 21:21:54,4.00
2024-09-22 21:06:54,4.04
2024-09-22 20:51:54,4.12
2024-09-22 20:36:54,4.84
2024-09-22 20:21:54,4.12
2024-09-22 20:06:54,6.20
2024-09-22 19:51:54,6.16
2024-09-22 19:36:58,8.40
2024-09-23 03:22:35,0.88
2024-09-23 03:07:35,0.44
2024-09-23 02:52:35,2.88
2024-09-23 02:37:35,4.80
2024-09-23 02:22:35,4.16
2024-09-23 02:07:35,2.12
2024-09-23 01:52:35,0.48
2024-09-23 01:37:35,0.52
2024-09-23 01:22:35,0.56
2024-09-23 01:07:35,0.68
2024-09-23 00:52:35,0.84
2024-09-23 00:37:35,0.68
2024-09-23 00:22:35,1.00
2024-09-23 00:07:35,2.92
2024-09-22 23:52:35,2.68
2024-09-22 23:37:43,3.16
2024-09-23 07:23:14,5.20
2024-09-23 07:08:14,5.00
2024-09-23 06:53:14,3.20
2024-09-23 06:38:14,3.16
2024-09-23 06:23:14,3.44
2024-09-23 06:08:14,1.32
2024-09-23 05:53:14,0.84
2024-09-23 05:38:14,0.68
2024-09-23 05:23:14,0.56
2024-09-23 05:08:14,0.64
2024-09-23 04:53:14,0.44
2024-09-23 04:38:14,0.44
2024-09-23 04:23:14,0.60
2024-09-23 04:08:14,0.56
2024-09-23 03:53:14,0.44
2024-09-23 03:38:23,0.80
2024-09-23 11:23:54,7.16
2024-09-23 11:08:54,6.72
2024-09-23 10:53:54,5.80
2024-09-23 10:38:54,5.24
2024-09-23 10:23:54,4.68
2024-09-23 10:08:54,3.60
2024-09-23 09:53:54,5.36
2024-09-23 09:38:54,4.88
2024-09-23 09:23:54,4.88
2024-09-23 09:08:54,5.84
2024-09-23 08:53:54,4.68
2024-09-23 08:38:54,6.24
2024-09-23 08:23:54,5.68
2024-09-23 08:08:54,5.72
2024-09-23 07:53:54,6.40
2024-09-23 07:39:03,7.84
2024-09-23 15:24:45,4.40
2024-09-23 15:09:45,3.20
2024-09-23 14:54:45,3.52
2024-09-23 14:39:45,3.80
2024-09-23 14:24:45,4.12
2024-09-23 14:09:45,4.28
2024-09-23 13:54:45,4.40
2024-09-23 13:39:45,4.48
2024-09-23 13:24:45,3.68
2024-09-23 13:09:45,5.12
2024-09-23 12:54:45,5.52
2024-09-23 12:39:45,4.72
2024-09-23 12:24:45,5.96
2024-09-23 12:09:45,4.40
2024-09-23 11:54:45,3.64
2024-09-23 11:39:53,4.64
2024-09-23 19:25:24,6.48
2024-09-23 19:10:24,5.04
2024-09-23 18:55:24,6.44
2024-09-23 18:40:24,4.96
2024-09-23 18:25:24,5.08
2024-09-23 18:10:24,5.60
2024-09-23 17:55:24,6.24
2024-09-23 17:40:24,5.40
2024-09-23 17:25:24,4.40
2024-09-23 17:10:24,5.56
2024-09-23 16:55:24,6.36
2024-09-23 16:40:24,5.52
2024-09-23 16:25:24,5.84
2024-09-23 16:10:24,4.88
2024-09-23 15:55:24,3.60
2024-09-23 15:40:33,5.56
2024-09-23 23:26:04,4.40
2024-09-23 23:11:04,4.80
2024-09-23 22:56:04,3.40
2024-09-23 22:41:04,3.64
2024-09-23 22:26:04,3.88
2024-09-23 22:11:04,3.48
2024-09-23 21:56:04,3.88
2024-09-23 21:41:04,3.80
2024-09-23 21:26:04,4.20
2024-09-23 21:11:04,4.16
2024-09-23 20:56:04,3.76
2024-09-23 20:41:04,5.12
2024-09-23 20:26:04,3.92
2024-09-23 20:11:04,4.36
2024-09-23 19:56:04,4.40
2024-09-23 19:41:12,6.44
2024-09-24 03:26:44,0.44
2024-09-24 03:11:44,0.44
2024-09-24 02:56:44,1.80
2024-09-24 02:41:44,4.72
2024-09-24 02:26:44,4.28
2024-09-24 02:11:44,3.32
2024-09-24 01:56:44,0.80
2024-09-24 01:41:44,0.56
2024-09-24 01:26:44,0.52
2024-09-24 01:11:44,0.60
2024-09-24 00:56:44,0.60
2024-09-24 00:41:44,0.88
2024-09-24 00:26:44,0.68
2024-09-24 00:11:44,2.00
2024-09-23 23:56:44,3.20
2024-09-23 23:41:53,3.64
2024-09-24 07:27:24,4.76
2024-09-24 07:12:24,4.40
2024-09-24 06:57:24,3.20
2024-09-24 06:42:24,3.08
2024-09-24 06:27:24,2.88
2024-09-24 06:12:24,1.88
2024-09-24 05:57:24,0.88
2024-09-24 05:42:24,0.76
2024-09-24 05:27:24,0.60
2024-09-24 05:12:24,0.52
2024-09-24 04:57:24,0.60
2024-09-24 04:42:24,0.48
2024-09-24 04:27:24,0.64
2024-09-24 04:12:24,0.56
2024-09-24 03:57:24,0.60
2024-09-24 03:42:32,0.52
2024-09-24 11:28:14,6.56
2024-09-24 11:13:14,7.40
2024-09-24 10:58:14,6.44
2024-09-24 10:43:14,5.60
2024-09-24 10:28:14,5.64
2024-09-24 10:13:14,3.92
2024-09-24 09:58:14,4.96
2024-09-24 09:43:14,4.16
2024-09-24 09:28:14,5.08
2024-09-24 09:13:14,4.36
2024-09-24 08:58:14,5.52
2024-09-24 08:43:14,5.00
2024-09-24 08:28:14,4.68
2024-09-24 08:13:14,4.20
2024-09-24 07:58:14,5.36
2024-09-24 07:43:16,7.76
2024-09-24 15:28:54,6.88
2024-09-24 15:13:54,4.28
2024-09-24 14:58:54,4.24
2024-09-24 14:43:54,4.20
2024-09-24 14:28:54,4.20
2024-09-24 14:13:54,4.24
2024-09-24 13:58:54,4.68
2024-09-24 13:43:54,3.88
2024-09-24 13:28:54,4.64
2024-09-24 13:13:54,5.96
2024-09-24 12:58:54,4.64
2024-09-24 12:43:54,4.96
2024-09-24 12:28:54,4.12
2024-09-24 12:13:54,5.24
2024-09-24 11:58:54,5.08
2024-09-24 11:44:02,5.88
2024-09-24 19:29:34,5.72
2024-09-24 19:14:34,4.40
2024-09-24 18:59:34,4.52
2024-09-24 18:44:34,4.96
2024-09-24 18:29:34,5.32
2024-09-24 18:14:34,4.00
2024-09-24 17:59:34,5.88
2024-09-24 17:44:34,5.60
2024-09-24 17:29:34,4.36
2024-09-24 17:14:34,4.88
2024-09-24 16:59:34,4.76
2024-09-24 16:44:34,4.24
2024-09-24 16:29:34,4.80
2024-09-24 16:14:34,5.92
2024-09-24 15:59:34,5.96
2024-09-24 15:44:43,6.00
2024-09-24 23:30:14,3.24
2024-09-24 23:15:14,4.08
2024-09-24 23:00:14,4.36
2024-09-24 22:45:14,4.16
2024-09-24 22:30:14,3.04
2024-09-24 22:15:14,3.68
2024-09-24 22:00:14,3.48
2024-09-24 21:45:14,3.36
2024-09-24 21:30:14,4.36
2024-09-24 21:15:14,4.04
2024-09-24 21:00:14,6.80
2024-09-24 20:45:14,3.92
2024-09-24 20:30:14,4.52
2024-09-24 20:15:14,3.80
2024-09-24 20:00:14,3.76
2024-09-24 19:45:23,5.04
2024-09-25 03:30:54,0.40
2024-09-25 03:15:54,0.48
2024-09-25 03:00:54,0.52
2024-09-25 02:45:54,4.76
2024-09-25 02:30:54,4.40
2024-09-25 02:15:54,4.24
2024-09-25 02:00:54,0.92
2024-09-25 01:45:54,0.76
2024-09-25 01:30:54,0.60
2024-09-25 01:15:54,0.40
2024-09-25 01:00:54,0.64
2024-09-25 00:45:54,0.64
2024-09-25 00:30:54,0.60
2024-09-25 00:15:54,1.36
2024-09-25 00:00:54,2.80
2024-09-24 23:46:02,2.88
2024-09-25 07:31:44,5.04
2024-09-25 07:16:44,4.04
2024-09-25 07:01:44,3.52
2024-09-25 06:46:44,3.08
2024-09-25 06:31:44,3.32
2024-09-25 06:16:44,2.32
2024-09-25 06:01:44,0.88
2024-09-25 05:46:44,0.96
2024-09-25 05:31:44,1.08
2024-09-25 05:16:44,0.72
2024-09-25 05:01:44,0.60
2024-09-25 04:46:44,0.48
2024-09-25 04:31:44,0.56
2024-09-25 04:16:44,0.48
2024-09-25 04:01:44,0.52
2024-09-25 03:46:46,0.48
2024-09-19 15:00:32,0.00
2024-09-19 14:00:01,0.00
2024-09-12 18:00:01,0.00
2024-06-17 13:15:01,0.00
2024-06-17 13:00:01,0.00
2024-06-17 11:59:59,0.00
2024-06-17 11:15:01,0.00
2024-06-17 11:00:01,0.00
2024-06-17 10:44:59,0.00
2024-06-17 10:29:59,0.00
2024-06-17 10:14:59,0.00
2024-06-17 09:59:59,0.00
2024-06-17 09:32:16,0.00
2024-06-17 09:17:16,0.00
2024-06-17 09:02:16,0.00
2024-06-17 08:47:16,0.00
2024-06-16 19:14:02,0.00
2024-06-16 18:50:59,0.00
2024-06-16 18:35:59,0.00
2024-06-16 18:20:59,0.00
2024-06-16 18:05:59,0.00
2024-06-16 17:50:59,0.00
2024-06-16 17:35:59,0.00
2024-06-16 17:20:59,0.00
2024-09-25 11:32:24,5.32
2024-09-25 11:17:24,4.24
2024-09-25 11:02:24,4.08
2024-09-25 10:47:24,3.48
2024-09-25 10:32:24,4.16
2024-09-25 10:17:24,5.12
2024-09-25 10:02:24,6.40
2024-09-25 09:47:24,6.92
2024-09-25 09:32:24,5.52
2024-09-25 09:17:24,5.84
2024-09-25 09:02:24,5.12
2024-09-25 08:47:24,4.12
2024-09-25 08:32:24,6.44
2024-09-25 08:17:24,4.24
2024-09-25 08:02:24,5.52
2024-09-25 07:47:32,5.60
2024-09-25 17:30:01,4.40
2024-09-25 17:15:01,3.64
2024-09-25 17:00:01,3.72
2024-09-25 16:45:01,3.88
2024-09-25 16:30:01,4.04
2024-09-25 16:15:01,3.12
2024-09-25 16:00:01,3.16
2024-09-25 15:45:01,3.28
2024-09-25 15:30:01,3.56
2024-09-25 15:15:01,3.52
2024-09-25 15:00:01,3.56
2024-09-25 14:45:01,4.20
2024-09-25 14:30:01,3.60
2024-09-25 14:15:01,3.64
2024-09-25 14:00:01,4.16
2024-09-25 13:45:01,3.80
2024-09-25 13:30:01,3.72
2024-09-25 13:15:01,4.12
2024-09-25 13:00:01,4.60
2024-09-25 12:45:01,5.92
2024-09-25 12:30:01,5.92
2024-09-25 12:15:01,5.16
2024-09-25 12:00:01,6.52
2024-09-25 23:45:01,2.72
2024-09-25 23:30:01,3.12
2024-09-25 23:15:01,3.08
2024-09-25 23:00:01,3.60
2024-09-25 22:45:01,4.76
2024-09-25 22:30:01,3.60
2024-09-25 22:15:01,3.32
2024-09-25 22:00:01,3.76
2024-09-25 21:45:01,4.16
2024-09-25 21:30:01,4.28
2024-09-25 21:15:01,4.32
2024-09-25 21:00:01,5.16
2024-09-25 20:45:01,4.48
2024-09-25 20:30:01,3.96
2024-09-25 20:15:01,4.08
2024-09-25 20:00:01,4.08
2024-09-25 19:45:01,5.12
2024-09-25 19:30:01,5.68
2024-09-25 19:15:01,6.08
2024-09-25 19:00:01,4.88
2024-09-25 18:45:01,5.12
2024-09-25 18:30:01,4.40
2024-09-25 18:15:01,4.60
2024-09-25 18:00:01,5.84
2024-09-26 05:45:01,0.64
2024-09-26 05:30:01,0.64
2024-09-26 05:15:01,0.68
2024-09-26 05:00:01,0.60
2024-09-26 04:45:01,0.64
2024-09-26 04:30:01,0.36
2024-09-26 04:15:01,0.56
2024-09-26 04:00:01,0.48
2024-09-26 03:45:01,0.56
2024-09-26 03:30:01,0.48
2024-09-26 03:15:01,0.48
2024-09-26 03:00:01,0.80
2024-09-26 02:45:01,4.80
2024-09-26 02:30:01,4.44
2024-09-26 02:15:01,3.96
2024-09-26 02:00:01,0.60
2024-09-26 01:45:01,0.52
2024-09-26 01:30:01,0.60
2024-09-26 01:15:01,0.52
2024-09-26 01:00:01,0.72
2024-09-26 00:45:01,1.08
2024-09-26 00:30:01,0.72
2024-09-26 00:15:01,2.32
2024-09-26 00:00:01,3.40
2024-09-26 11:45:01,5.64
2024-09-26 11:30:01,4.56
2024-09-26 11:15:01,6.36
2024-09-26 11:00:01,6.32
2024-09-26 10:45:01,5.76
2024-09-26 10:30:01,5.56
2024-09-26 10:15:01,4.44
2024-09-26 10:00:01,6.76
2024-09-26 09:45:01,6.60
2024-09-26 09:30:01,6.16
2024-09-26 09:15:01,3.92
2024-09-26 09:00:01,4.84
2024-09-26 08:45:01,6.20
2024-09-26 08:30:01,4.92
2024-09-26 08:15:01,4.68
2024-09-26 08:00:01,5.16
2024-09-26 07:45:01,5.32
2024-09-26 07:30:01,7.08
2024-09-26 07:15:01,3.64
2024-09-26 07:00:01,3.72
2024-09-26 06:45:01,3.36
2024-09-26 06:30:01,2.72
2024-09-26 06:15:01,2.32
2024-09-26 06:00:01,0.88
